module,type,name,res_id,src,value
xpr_solution_builder,field,"xpr_solution_builder.solution.option,solution",0,Solution,Solution
xpr_solution_builder,field,"xpr_solution_builder.solution_combiner,solution",0,Solution,Solution
xpr_solution_builder,field,"xpr_solution_builder.solution_configurator,solution",0,Solution,Solution
xpr_solution_builder,field,"sale.order,solution_discount",0,Solution Discount ($),Solution Discount ($)
xpr_solution_builder,field,"xpr_solution_builder.solution,list_price",0,Solution Price,Solution Price
xpr_solution_builder,field,"sale.order.line,solution_part",0,Solution part,Solution part
xpr_solution_builder,model,"ir.ui.menu,name",xpr_solution_builder.menu_solutions,Solutions,Solutions
xpr_solution_builder,view,xpr_solution_builder.solution,xpr_solution_builder.solution_tree_view,Solutions,Solutions
xpr_solution_builder,field,"sale.order,starting_date",0,Starting Date,Starting Date
xpr_solution_builder,view,sale.order,xpr_solution_builder.sale_order_form,UoS,UdV
xpr_solution_builder,view,xpr_solution_builder.solution,xpr_solution_builder.solution_form_view,Variants,Variants
xpr_solution_builder,model,"ir.actions.act_window,name",xpr_solution_builder.action_list_solutions,solutions,solutions
